ItemSalesID,InvoiceID,ClientID,StaffID,Invoice Date,Payment Date,Quantity,ProductID,Unit Price,Discount,Purchase ID,Unit Cost
611618,20613,103,19,42548,42552,13,10,70.25,0.13,PO/244761,49.175
614942,21506,333,1,42548,42576,6,10,68.5,0.22,PO/244761,47.95
618917,22598,402,36,42548,42606,13,10,68.5,0.1,PO/244761,47.95
619996,22902,20,40,42548,42615,11,10,68.5,0.17,PO/244761,47.95
614315,21345,81,26,42549,42572,6,10,68.5,0.03,PO/244761,47.95
617414,22185,297,45,42549,42595,1,10,68.5,0.05,PO/244761,47.95
618771,22559,177,35,42550,42605,9,10,68.5,0,PO/244761,47.95
620267,22981,261,2,42550,42617,13,10,68.5,0.1,PO/244761,47.95
622713,23693,232,28,42553,42636,3,10,68.5,0.08,PO/244882,47.95
614732,21455,201,8,42555,42575,2,10,70.25,0.13,PO/244882,49.175
615096,21550,286,22,42555,42577,11,10,68.5,0.17,PO/244882,47.95
615098,21551,317,48,42555,42577,10,10,68.5,0.1,PO/244882,47.95
617025,22077,230,54,42555,42592,5,10,70.25,0.05,PO/244882,49.175
622606,23665,21,14,42555,42635,5,10,68.5,0.2,PO/244882,47.95
614726,21453,10,40,42556,42575,6,10,68.5,0.1,PO/244882,47.95
616328,21899,381,44,42556,42587,5,10,68.5,0.2,PO/244882,47.95
617397,22179,292,44,42556,42595,8,10,68.5,0.05,PO/244882,47.95
618198,22404,39,75,42557,42601,6,10,68.5,0.15,PO/244882,47.95
621872,23439,19,52,42557,42629,9,10,68.5,0.13,PO/244882,47.95
624670,24233,399,42,42560,42651,4,10,68.5,0.22,PO/245023,47.95
619245,22685,226,15,42561,42609,13,10,70.25,0.2,PO/245023,49.175
616560,21959,333,1,42562,42589,1,10,68.5,0.15,PO/245023,47.95
621039,23203,47,65,42562,42623,10,10,70.25,0.13,PO/245023,49.175
621299,23278,51,31,42563,42625,11,10,68.5,0.05,PO/245023,47.95
621300,23278,51,31,42563,42625,10,10,68.5,0.15,PO/245023,47.95
621481,23327,167,37,42563,42626,3,10,68.5,0.25,PO/245023,47.95
621607,23360,38,42,42563,42627,13,10,68.5,0.2,PO/245023,47.95
617366,22173,334,78,42564,42595,5,10,68.5,0.08,PO/245023,47.95
623543,23920,372,46,42564,42642,12,10,68.5,0.2,PO/245023,47.95
623119,23805,274,6,42567,42639,4,10,68.5,0.2,PO/245168,47.95
625575,24478,187,48,42567,42658,6,10,68.5,0.15,PO/245168,47.95
614704,21448,69,10,42568,42575,6,10,68.5,0.13,PO/245168,47.95
620237,22972,327,14,42568,42617,10,10,68.5,0,PO/245168,47.95
625740,24523,313,8,42568,42659,8,10,68.5,0.17,PO/245168,47.95
615074,21543,250,19,42569,42577,13,10,68.5,0.05,PO/245168,47.95
616455,21929,200,37,42569,42588,9,10,68.5,0.13,PO/245168,47.95
618888,22590,229,7,42569,42606,4,10,68.5,0.22,PO/245168,47.95
622374,23590,105,69,42569,42633,12,10,68.5,0.15,PO/245168,47.95
616550,21956,338,12,42570,42589,2,10,68.5,0.2,PO/245168,47.95
618988,22618,281,75,42570,42607,6,10,68.5,0.03,PO/245168,47.95
623098,23799,283,2,42570,42639,10,10,68.5,0.13,PO/245168,47.95
624952,24304,62,8,42570,42653,9,10,68.5,0.22,PO/245168,47.95
614696,21447,153,25,42571,42575,4,10,68.5,0.15,PO/245168,47.95
618883,22589,277,16,42571,42606,6,10,70.25,0.1,PO/245168,49.175
620355,23007,158,69,42571,42618,7,10,68.5,0.17,PO/245168,47.95
623635,23945,32,69,42571,42643,8,10,70.25,0.22,PO/245168,49.175
624447,24171,313,8,42571,42649,5,10,68.5,0.17,PO/245168,47.95
625729,24519,165,55,42571,42659,9,10,68.5,0.05,PO/245168,47.95
623238,23838,394,31,42574,42640,11,10,68.5,0.1,PO/245307,47.95
625850,24554,378,56,42575,42660,9,10,68.5,0.25,PO/245307,47.95
615215,21578,324,43,42576,42578,1,10,68.5,0.15,PO/245307,47.95
617706,22265,395,13,42576,42597,12,10,68.5,0.1,PO/245307,47.95
620350,23005,76,44,42577,42618,2,10,68.5,0.25,PO/245307,47.95
620715,23114,419,1,42577,42621,8,10,68.5,0.15,PO/245307,47.95
623079,23796,422,58,42577,42639,2,10,70.25,0,PO/245307,49.175
625951,24583,206,39,42577,42661,9,10,68.5,0.05,PO/245307,47.95
626627,24766,272,1,42577,42666,8,10,68.5,0.25,PO/245307,47.95
616170,21853,157,59,42578,42586,10,10,70.25,0.15,PO/245307,49.175
616437,21925,206,39,42578,42588,10,10,68.5,0.25,PO/245307,47.95
617347,22168,361,12,42578,42595,6,10,68.5,0.1,PO/245307,47.95
623071,23794,17,31,42578,42639,8,10,70.25,0.13,PO/245307,49.175
625563,24474,24,38,42578,42658,8,10,68.5,0.15,PO/245307,47.95
618039,22360,203,55,42581,42600,5,10,68.5,0.1,PO/245441,47.95
623214,23832,309,34,42581,42640,8,10,68.5,0.05,PO/245441,47.95
622574,23656,356,43,42582,42635,4,10,68.5,0.08,PO/245441,47.95
616055,21820,35,70,42583,42585,4,10,70.25,0.17,PO/245441,49.175
621258,23267,185,28,42583,42625,11,10,68.5,0.08,PO/245441,47.95
625941,24580,166,51,42583,42661,1,10,68.5,0.15,PO/245441,47.95
626602,24758,353,52,42583,42666,9,10,70.25,0.2,PO/245441,49.175
620081,22924,157,59,42584,42616,3,10,68.5,0.08,PO/245441,47.95
627157,24904,276,26,42584,42670,13,10,68.5,0.2,PO/245441,47.95
618033,22359,357,18,42585,42600,4,10,68.5,0.05,PO/245441,47.95
618168,22396,11,28,42585,42601,7,10,68.5,0.2,PO/245441,47.95
619337,22711,380,10,42585,42610,2,10,70.25,0.08,PO/245441,49.175
619342,22712,306,29,42585,42610,2,10,68.5,0.2,PO/245441,47.95
624543,24201,225,17,42585,42650,3,10,68.5,0.08,PO/245441,47.95
627900,25100,15,16,42585,42675,11,10,70.25,0.25,PO/245441,49.175
618023,22358,221,50,42588,42600,2,10,70.25,0.25,PO/245580,49.175
624916,24297,296,40,42588,42653,4,10,68.5,0.1,PO/245580,47.95
627597,25021,223,14,42588,42673,1,10,68.5,0.08,PO/245580,47.95
618844,22578,339,27,42589,42606,4,10,68.5,0.15,PO/245580,47.95
618573,22506,50,23,42591,42604,9,10,68.5,0.03,PO/245580,47.95
619334,22710,364,78,42591,42610,2,10,70.25,0.25,PO/245580,49.175
621688,23384,67,58,42591,42628,12,10,68.5,0.03,PO/245580,47.95
617910,22324,117,15,42592,42599,6,10,68.5,0.13,PO/245580,47.95
617694,22260,70,31,42595,42597,1,10,68.5,0.05,PO/245710,47.95
619940,22884,340,30,42595,42615,2,10,68.5,0.17,PO/245710,47.95
621405,23307,109,57,42595,42626,12,10,68.5,0.1,PO/245710,47.95
625538,24468,253,53,42595,42658,12,10,70.25,0.05,PO/245710,49.175
620314,22995,288,21,42597,42618,12,10,68.5,0.22,PO/245710,47.95
623359,23870,246,20,42597,42641,5,10,68.5,0.1,PO/245710,47.95
617784,22290,274,6,42598,42598,5,10,68.5,0.15,PO/245710,47.95
620309,22994,387,16,42598,42618,1,10,68.5,0.05,PO/245710,47.95
621242,23263,338,12,42598,42625,5,10,68.5,0.08,PO/245710,47.95
622930,23754,88,19,42598,42638,5,10,68.5,0.25,PO/245710,47.95
627733,25053,401,23,42598,42674,13,10,68.5,0,PO/245710,47.95
629336,25484,293,4,42598,42686,6,10,68.5,0.08,PO/245710,47.95
624429,24167,91,38,42599,42649,12,10,68.5,0.08,PO/245710,47.95
626731,24798,289,26,42599,42667,1,10,68.5,0.17,PO/245710,47.95
620575,23071,234,5,42602,42620,12,10,68.5,0.2,PO/245834,47.95
622458,23617,110,16,42602,42634,3,10,70.25,0.22,PO/245834,49.175
626551,24746,330,30,42602,42666,12,10,70.25,0.25,PO/245834,49.175
629165,25439,377,26,42602,42685,1,10,68.5,0.03,PO/245834,47.95
622636,23674,287,35,42603,42636,2,10,68.5,0.13,PO/245834,47.95
622916,23751,54,28,42603,42638,3,10,68.5,0.1,PO/245834,47.95
626842,24827,377,26,42604,42668,12,10,68.5,0.15,PO/245834,47.95
627256,24931,283,2,42604,42671,1,10,68.5,0.17,PO/245834,47.95
619182,22667,390,46,42605,42609,8,10,68.5,0.03,PO/245834,47.95
629152,25437,189,65,42605,42685,3,10,68.5,0.2,PO/245834,47.95
630315,25753,347,7,42605,42694,10,10,68.5,0,PO/245834,47.95
619918,22878,232,28,42606,42615,5,10,68.5,0,PO/245834,47.95
621974,23467,202,58,42606,42630,6,10,68.5,0.05,PO/245834,47.95
623608,23938,351,49,42606,42643,5,10,68.5,0.22,PO/245834,47.95
620182,22953,312,57,42609,42617,13,10,70.25,0.22,PO/245962,49.175
623479,23902,214,75,42609,42642,3,10,68.5,0.15,PO/245962,47.95
625825,24547,28,43,42609,42660,1,10,68.5,0.13,PO/245962,47.95
626181,24642,352,24,42609,42663,10,10,68.5,0,PO/245962,47.95
627563,25013,399,42,42609,42673,5,10,70.25,0,PO/245962,49.175
629982,25656,412,38,42609,42691,2,10,68.5,0.15,PO/245962,47.95
630098,25688,263,29,42609,42692,13,10,68.5,0.03,PO/245962,47.95
619675,22808,206,39,42611,42613,13,10,68.5,0.05,PO/245962,47.95
622085,23502,115,39,42611,42631,11,10,70.25,0.2,PO/245962,49.175
629034,25405,206,39,42611,42684,13,10,68.5,0.2,PO/245962,47.95
630091,25686,80,70,42611,42692,7,10,68.5,0.1,PO/245962,47.95
627847,25086,30,47,42612,42675,4,10,68.5,0.22,PO/245962,47.95
627102,24892,304,2,42613,42670,1,10,68.5,0.17,PO/245962,47.95
628321,25218,88,19,42613,42679,4,10,68.5,0.15,PO/245962,47.95
629440,25512,415,9,42613,42687,7,10,68.5,0,PO/245962,47.95
620838,23143,196,34,42616,42622,1,10,68.5,0.22,PO/246093,47.95
621207,23254,417,48,42616,42625,13,10,68.5,0.1,PO/246093,47.95
621371,23296,42,19,42616,42626,12,10,68.5,0.13,PO/246093,47.95
621948,23460,138,48,42616,42630,10,10,68.5,0.17,PO/246093,47.95
624620,24219,276,26,42616,42651,1,10,68.5,0.25,PO/246093,47.95
626981,24863,209,15,42616,42669,3,10,70.25,0.22,PO/246093,49.175
627544,25008,29,23,42618,42673,3,10,68.5,0.05,PO/246093,47.95
631392,26045,81,26,42618,42702,3,10,70.25,0.25,PO/246093,49.175
622188,23538,189,65,42619,42632,1,10,68.5,0.17,PO/246093,47.95
630719,25862,365,9,42619,42697,1,10,70.25,0.03,PO/246093,49.175
631389,26044,20,40,42619,42702,11,10,68.5,0.15,PO/246093,47.95
623594,23934,18,64,42620,42643,9,10,68.5,0.13,PO/246093,47.95
628582,25282,183,70,42620,42681,6,10,70.25,0.13,PO/246093,49.175
632315,26297,292,44,42620,42709,11,10,68.5,0.15,PO/246093,47.95
626943,24854,225,17,42623,42669,13,10,68.5,0.05,PO/246226,47.95
632309,26296,363,31,42623,42709,3,10,68.5,0.08,PO/246226,47.95
626932,24852,167,37,42624,42669,13,10,68.5,0.1,PO/246226,47.95
627376,24965,161,70,42624,42672,9,10,70.25,0.05,PO/246226,49.175
627975,25120,378,56,42624,42676,13,10,68.5,0.22,PO/246226,47.95
632179,26262,24,38,42624,42708,2,10,68.5,0.2,PO/246226,47.95
622077,23498,68,11,42625,42631,4,10,68.5,0.15,PO/246226,47.95
623313,23857,383,28,42625,42641,5,10,68.5,0.03,PO/246226,47.95
632994,26487,340,30,42625,42715,4,10,68.5,0.17,PO/246226,47.95
622752,23707,173,54,42626,42637,5,10,68.5,0.05,PO/246226,47.95
623683,23957,279,73,42626,42644,4,10,70.25,0.08,PO/246226,49.175
630996,25937,289,26,42626,42699,4,10,68.5,0.2,PO/246226,47.95
632625,26388,227,49,42626,42712,2,10,68.5,0.25,PO/246226,47.95
623013,23777,281,75,42627,42639,2,10,68.5,0.08,PO/246226,47.95
629962,25651,322,78,42627,42691,8,10,68.5,0.03,PO/246226,47.95
629965,25652,367,16,42627,42691,7,10,68.5,0.1,PO/246226,47.95
633371,26597,245,6,42627,42718,4,10,68.5,0.13,PO/246226,47.95
622737,23701,375,15,42630,42637,7,10,68.5,0.15,PO/246370,47.95
624608,24216,395,13,42630,42651,2,10,68.5,0.13,PO/246370,47.95
627967,25116,243,17,42630,42676,11,10,68.5,0.03,PO/246370,47.95
629279,25468,227,49,42630,42686,3,10,68.5,0.2,PO/246370,47.95
633494,26631,303,57,42631,42719,4,10,68.5,0.2,PO/246370,47.95
622172,23532,375,15,42632,42632,1,10,70.25,0.08,PO/246370,49.175
622419,23604,244,57,42632,42634,10,10,68.5,0.05,PO/246370,47.95
630069,25681,241,2,42632,42692,1,10,68.5,0.15,PO/246370,47.95
625636,24495,395,13,42633,42659,12,10,68.5,0.13,PO/246370,47.95
628691,25316,70,31,42633,42682,12,10,70.25,0.2,PO/246370,49.175
633361,26595,137,8,42633,42718,8,10,70.25,0.05,PO/246370,49.175
623442,23894,390,46,42637,42642,6,10,70.25,0.05,PO/246510,49.175
624592,24212,165,55,42637,42651,2,10,68.5,0.22,PO/246510,47.95
625063,24340,414,73,42637,42655,12,10,70.25,0.1,PO/246510,49.175
626817,24819,338,12,42637,42668,9,10,68.5,0.17,PO/246510,47.95
631059,25957,217,30,42637,42700,3,10,68.5,0.2,PO/246510,47.95
632150,26255,118,26,42637,42708,7,10,68.5,0,PO/246510,47.95
625333,24412,153,25,42638,42657,8,10,68.5,0.05,PO/246510,47.95
632612,26383,391,24,42638,42712,9,10,68.5,0.15,PO/246510,47.95
626916,24848,381,44,42639,42669,12,10,68.5,0.13,PO/246510,47.95
635026,27051,83,46,42639,42730,8,10,68.5,0.1,PO/246510,47.95
625439,24443,89,37,42640,42658,1,10,68.5,0.1,PO/246510,47.95
631510,26079,299,75,42640,42703,9,10,68.5,0.25,PO/246510,47.95
633632,26668,37,50,42640,42720,7,10,68.5,0.05,PO/246510,47.95
633913,26741,413,57,42640,42722,12,10,68.5,0.2,PO/246510,47.95
634427,26886,224,10,42640,42726,7,10,68.5,0.2,PO/246510,47.95
629931,25643,264,13,42641,42691,11,10,68.5,0.1,PO/246510,47.95
632982,26482,321,21,42641,42715,10,10,68.5,0.13,PO/246510,47.95
625780,24533,189,65,42644,42660,2,10,68.5,0.05,PO/246636,47.95
629704,25584,17,31,42644,42689,2,10,70.25,0.25,PO/246636,49.175
631191,25994,8,28,42644,42701,7,10,68.5,0.25,PO/246636,47.95
633180,26545,349,73,42644,42717,6,10,68.5,0.22,PO/246636,47.95
634715,26962,146,50,42644,42728,8,10,68.5,0.03,PO/246636,47.95
628452,25247,239,17,42645,42680,1,10,68.5,0.05,PO/246636,47.95
634130,26805,177,35,42646,42724,10,10,68.5,0.22,PO/246636,47.95
634278,26841,158,69,42646,42725,13,10,68.5,0.25,PO/246636,47.95
625192,24377,10,40,42647,42656,8,10,70.25,0.17,PO/246636,49.175
635553,27191,138,48,42648,42734,11,10,68.5,0.17,PO/246636,47.95
635552,27190,136,23,42651,42734,9,10,68.5,0.17,PO/246782,47.95
625763,24528,289,26,42652,42660,8,10,68.5,0.25,PO/246782,47.95
627064,24884,76,44,42652,42670,2,10,70.25,0.17,PO/246782,49.175
627640,25033,39,75,42652,42674,3,10,68.5,0.17,PO/246782,47.95
633169,26540,327,14,42652,42717,6,10,68.5,0.2,PO/246782,47.95
636695,27507,53,18,42653,42743,11,10,68.5,0.13,PO/246782,47.95
635548,27189,267,24,42654,42734,9,10,68.5,0.17,PO/246782,47.95
625592,24483,272,1,42655,42659,12,10,70.25,0.17,PO/246782,49.175
630514,25808,326,3,42655,42696,1,10,68.5,0.17,PO/246782,47.95
636212,27368,401,23,42655,42739,9,10,68.5,0.13,PO/246782,47.95
637336,27686,379,54,42658,42748,13,10,68.5,0.17,PO/246915,47.95
625983,24589,344,25,42659,42662,3,10,68.5,0.13,PO/246915,47.95
629233,25456,291,57,42659,42686,11,10,70.25,0.22,PO/246915,49.175
634551,26919,311,40,42659,42727,10,10,68.5,0.05,PO/246915,47.95
636325,27398,344,25,42660,42740,5,10,68.5,0.2,PO/246915,47.95
629690,25578,62,8,42661,42689,2,10,68.5,0.25,PO/246915,47.95
632269,26285,161,70,42661,42709,11,10,68.5,0.13,PO/246915,47.95
629680,25576,180,24,42662,42689,9,10,70.25,0,PO/246915,49.175
631331,26026,367,16,42662,42702,4,10,68.5,0.05,PO/246915,47.95
631453,26066,353,52,42662,42703,11,10,68.5,0.22,PO/246915,47.95
637193,27648,51,31,42662,42747,2,10,68.5,0.25,PO/246915,47.95
637578,27755,349,73,42665,42750,10,10,68.5,0.25,PO/247055,47.95
633068,26510,302,28,42666,42716,8,10,68.5,0.2,PO/247055,47.95
635391,27149,151,21,42666,42733,3,10,68.5,0.1,PO/247055,47.95
637315,27682,13,20,42666,42748,2,10,68.5,0.15,PO/247055,47.95
638436,27997,255,28,42666,42757,4,10,70.25,0.1,PO/247055,49.175
635120,27073,258,6,42668,42731,5,10,68.5,0.25,PO/247055,47.95
629087,25418,170,25,42669,42685,12,10,68.5,0.13,PO/247055,47.95
637712,27798,354,47,42669,42751,9,10,70.25,0.22,PO/247055,49.175
638209,27938,166,51,42669,42755,6,10,68.5,0.15,PO/247055,47.95
638985,28144,174,52,42669,42761,13,10,68.5,0.15,PO/247055,47.95
638425,27994,175,75,42672,42757,12,10,68.5,0.08,PO/247198,47.95
629500,25526,55,57,42673,42688,11,10,70.25,0.08,PO/247198,49.175
633980,26762,236,18,42674,42723,2,10,70.25,0.05,PO/247198,49.175
630907,25913,391,24,42675,42699,11,10,68.5,0.03,PO/247198,47.95
631983,26210,2,1,42675,42707,4,10,68.5,0.2,PO/247198,47.95
633856,26726,316,39,42675,42722,1,10,68.5,0.05,PO/247198,47.95
635110,27072,202,58,42675,42731,1,10,70.25,0.05,PO/247198,49.175
631725,26140,233,41,42676,42705,11,10,68.5,0.25,PO/247198,47.95
632259,26282,175,75,42676,42709,13,10,68.5,0.15,PO/247198,47.95
636816,27540,339,27,42676,42744,8,10,70.25,0.17,PO/247198,49.175
636824,27541,354,47,42676,42744,11,10,68.5,0.2,PO/247198,47.95
630010,25664,308,3,42680,42692,4,10,68.5,0.2,PO/247339,47.95
633966,26755,220,37,42680,42723,6,10,68.5,0.2,PO/247339,47.95
634660,26950,352,24,42680,42728,3,10,68.5,0.08,PO/247339,47.95
635840,27264,8,28,42680,42736,1,10,68.5,0.1,PO/247339,47.95
637157,27635,167,37,42680,42747,1,10,68.5,0.2,PO/247339,47.95
636514,27452,173,54,42681,42742,10,10,68.5,0.05,PO/247339,47.95
638062,27896,3,31,42681,42754,1,10,68.5,0.1,PO/247339,47.95
640182,28466,129,65,42681,42770,10,10,68.5,0.15,PO/247339,47.95
631313,26021,368,47,42682,42702,13,10,68.5,0.2,PO/247339,47.95
633270,26571,341,24,42682,42718,10,10,68.5,0,PO/247339,47.95
637043,27605,356,43,42682,42746,8,10,68.5,0.1,PO/247339,47.95
637425,27709,354,47,42682,42749,9,10,68.5,0.2,PO/247339,47.95
637954,27864,13,20,42682,42753,1,10,70.25,0.15,PO/247339,49.175
639519,28286,405,8,42683,42765,8,10,68.5,0.13,PO/247339,47.95
631574,26101,188,8,42686,42704,4,10,68.5,0.13,PO/247466,47.95
634653,26947,324,43,42686,42728,3,10,68.5,0.25,PO/247466,47.95
638411,27992,351,49,42686,42757,8,10,70.25,0,PO/247466,49.175
634767,26977,246,20,42687,42729,3,10,70.25,0.17,PO/247466,49.175
638050,27891,93,42,42687,42754,13,10,68.5,0.05,PO/247466,47.95
633699,26683,11,28,42689,42721,12,10,70.25,0.17,PO/247466,49.175
634931,27026,381,44,42689,42730,5,10,70.25,0.17,PO/247466,49.175
635640,27215,311,40,42689,42735,3,10,68.5,0.15,PO/247466,47.95
638957,28135,220,37,42689,42761,6,10,68.5,0.13,PO/247466,47.95
633547,26644,287,35,42690,42720,7,10,68.5,0.25,PO/247466,47.95
634498,26904,264,13,42690,42727,11,10,68.5,0.03,PO/247466,47.95
634929,27025,234,5,42690,42730,7,10,68.5,0.22,PO/247466,47.95
636933,27569,399,42,42690,42745,8,10,68.5,0.05,PO/247466,47.95
637282,27673,322,78,42690,42748,8,10,68.5,0.08,PO/247466,47.95
633820,26718,353,52,42693,42722,13,10,68.5,0.17,PO/247600,47.95
636799,27535,166,51,42693,42744,6,10,70.25,0.25,PO/247600,49.175
639092,28176,7,3,42694,42762,2,10,68.5,0.1,PO/247600,47.95
638374,27983,399,42,42695,42757,1,10,68.5,0.25,PO/247600,47.95
641634,28853,238,12,42695,42780,10,10,70.25,0.08,PO/247600,49.175
634482,26901,48,47,42696,42727,12,10,70.25,0.22,PO/247600,49.175
638555,28023,157,59,42696,42758,6,10,70.25,0.15,PO/247600,49.175
640945,28671,241,2,42696,42775,2,10,68.5,0.03,PO/247600,47.95
630747,25868,270,23,42697,42698,1,10,68.5,0.1,PO/247600,47.95
631261,26010,20,40,42697,42702,6,10,68.5,0.03,PO/247600,47.95
631939,26197,411,56,42697,42707,12,10,68.5,0.2,PO/247600,47.95
639088,28175,149,45,42697,42762,8,10,68.5,0.15,PO/247600,47.95
632883,26455,325,73,42700,42715,4,10,68.5,0.1,PO/247728,47.95
633676,26677,201,8,42700,42721,11,10,68.5,0.1,PO/247728,47.95
635216,27100,4,7,42700,42732,11,10,68.5,0.05,PO/247728,47.95
631241,26007,185,28,42701,42702,3,10,68.5,0.17,PO/247728,47.95
634087,26790,184,21,42701,42724,9,10,68.5,0.15,PO/247728,47.95
632212,26271,402,36,42702,42709,12,10,68.5,0.22,PO/247728,47.95
642026,28966,61,38,42702,42783,13,10,68.5,0.08,PO/247728,47.95
631924,26194,264,13,42703,42707,9,10,68.5,0.2,PO/247728,47.95
635609,27206,59,40,42703,42735,6,10,68.5,0.05,PO/247728,47.95
637664,27782,376,65,42703,42751,11,10,68.5,0.2,PO/247728,47.95
641187,28736,176,36,42703,42777,13,10,68.5,0.03,PO/247728,47.95
631696,26131,246,20,42704,42705,4,10,68.5,0.17,PO/247728,47.95
632651,26394,410,78,42707,42713,7,10,68.5,0.22,PO/247863,47.95
635803,27254,10,40,42707,42736,4,10,70.25,0.1,PO/247863,49.175
640037,28425,291,57,42707,42769,13,10,70.25,0.17,PO/247863,49.175
640935,28668,157,59,42707,42775,2,10,68.5,0.15,PO/247863,47.95
641746,28883,154,70,42707,42781,7,10,68.5,0.25,PO/247863,47.95
643980,29516,391,24,42707,42798,3,10,68.5,0.25,PO/247863,47.95
635071,27060,241,2,42708,42731,5,10,68.5,0.15,PO/247863,47.95
635902,27280,407,43,42708,42737,9,10,68.5,0.15,PO/247863,47.95
639064,28168,203,55,42708,42762,9,10,68.5,0.17,PO/247863,47.95
632567,26368,3,31,42709,42712,12,10,68.5,0.05,PO/247863,47.95
632646,26392,266,21,42709,42713,10,10,68.5,0.08,PO/247863,47.95
642013,28963,118,26,42709,42783,5,10,70.25,0.08,PO/247863,49.175
642017,28964,376,65,42709,42783,9,10,68.5,0.2,PO/247863,47.95
643231,29306,171,53,42709,42792,13,10,68.5,0.03,PO/247863,47.95
632775,26427,137,8,42710,42714,5,10,68.5,0.1,PO/247863,47.95
636139,27350,39,75,42710,42739,8,10,68.5,0.15,PO/247863,47.95
638944,28129,374,13,42710,42761,4,10,68.5,0.1,PO/247863,47.95
642815,29187,327,14,42710,42789,11,10,68.5,0.2,PO/247863,47.95
634180,26818,376,65,42711,42725,8,10,68.5,0.17,PO/247863,47.95
634184,26818,376,65,42711,42725,7,10,68.5,0.15,PO/247863,47.95
638526,28017,218,37,42711,42758,4,10,68.5,0.08,PO/247863,47.95
635322,27132,206,39,42714,42733,4,10,68.5,0.25,PO/248000,47.95
636380,27413,288,21,42714,42741,12,10,68.5,0.17,PO/248000,47.95
638128,27918,171,53,42714,42755,11,10,68.5,0.22,PO/248000,47.95
639877,28383,62,8,42715,42768,10,10,68.5,0.05,PO/248000,47.95
640297,28494,292,44,42715,42771,6,10,68.5,0.1,PO/248000,47.95
640905,28660,7,3,42715,42775,2,10,70.25,0.13,PO/248000,49.175
642931,29222,350,25,42716,42790,6,10,68.5,0.13,PO/248000,47.95
635781,27249,325,73,42717,42736,3,10,68.5,0.05,PO/248000,47.95
645088,29810,300,44,42717,42806,9,10,68.5,0.22,PO/248000,47.95
636741,27520,325,73,42718,42744,3,10,70.25,0.17,PO/248000,49.175
642930,29221,416,53,42718,42790,5,10,68.5,0.22,PO/248000,47.95
638930,28124,393,30,42721,42761,12,10,68.5,0.05,PO/248141,47.95
639192,28201,180,24,42721,42763,3,10,68.5,0.2,PO/248141,47.95
640277,28490,326,3,42721,42771,9,10,68.5,0.08,PO/248141,47.95
642805,29184,91,38,42721,42789,9,10,68.5,0.03,PO/248141,47.95
634166,26814,106,69,42722,42725,8,10,70.25,0.17,PO/248141,49.175
640464,28536,32,69,42722,42772,4,10,68.5,0.13,PO/248141,47.95
644846,29744,95,19,42722,42804,5,10,68.5,0,PO/248141,47.95
639588,28303,365,9,42723,42766,7,10,68.5,0.15,PO/248141,47.95
642623,29139,138,48,42723,42788,3,10,68.5,0.08,PO/248141,47.95
645529,29927,263,29,42723,42809,11,10,68.5,0.13,PO/248141,47.95
644101,29550,330,30,42724,42799,1,10,70.25,0.22,PO/248141,49.175
637792,27820,201,8,42725,42752,11,10,68.5,0.22,PO/248141,47.95
637794,27821,32,69,42725,42752,11,10,68.5,0.03,PO/248141,47.95
637799,27821,32,69,42725,42752,2,10,68.5,0.25,PO/248141,47.95
638269,27952,245,6,42725,42756,6,10,68.5,0.1,PO/248141,47.95
638516,28013,283,2,42728,42758,6,10,68.5,0.22,PO/248284,47.95
642614,29138,296,40,42728,42788,3,10,68.5,0.03,PO/248284,47.95
646798,30266,178,37,42728,42818,5,10,68.5,0.13,PO/248284,47.95
644276,29591,366,58,42731,42800,6,10,68.5,0.15,PO/248284,47.95
644282,29592,320,35,42731,42800,8,10,68.5,0.1,PO/248284,47.95
646969,30305,170,25,42731,42819,2,10,68.5,0.2,PO/248284,47.95
647494,30453,156,25,42731,42823,5,10,68.5,0.05,PO/248284,47.95
636112,27342,49,38,42732,42739,4,10,68.5,0.03,PO/248284,47.95
636113,27342,49,38,42732,42739,12,10,68.5,0.15,PO/248284,47.95
639405,28260,377,26,42732,42765,5,10,68.5,0.17,PO/248284,47.95
644271,29590,35,70,42732,42800,1,10,68.5,0.2,PO/248284,47.95
645382,29885,160,25,42732,42808,9,10,68.5,0.08,PO/248284,47.95
636105,27339,111,16,42735,42739,2,10,68.5,0.22,PO/248417,47.95
637777,27817,403,9,42735,42752,5,10,68.5,0.05,PO/248417,47.95
637083,27615,303,57,42736,42747,13,10,68.5,0.05,PO/248417,47.95
639705,28336,417,48,42736,42767,11,10,68.5,0.25,PO/248417,47.95
641000,28687,267,24,42736,42776,9,10,68.5,0.25,PO/248417,47.95
642441,29088,100,17,42736,42787,13,10,68.5,0.05,PO/248417,47.95
643178,29293,383,28,42736,42792,11,10,68.5,0.1,PO/248417,47.95
644261,29587,129,65,42736,42800,6,10,68.5,0.05,PO/248417,47.95
644264,29588,387,16,42736,42800,1,10,70.25,0,PO/248417,49.175
638255,27948,365,9,42737,42756,13,10,68.5,0.1,PO/248417,47.95
639840,28375,293,4,42737,42768,9,10,70.25,0.1,PO/248417,49.175
645234,29844,113,36,42737,42807,12,10,68.5,0.03,PO/248417,47.95
641435,28797,2,1,42738,42779,4,10,68.5,0.1,PO/248417,47.95
637481,27725,198,53,42739,42750,6,10,70.25,0.03,PO/248417,49.175
637613,27766,259,31,42739,42751,1,10,68.5,0.17,PO/248417,47.95
637767,27814,53,18,42739,42752,2,10,68.5,0.05,PO/248417,47.95
645513,29922,299,75,42739,42809,12,10,68.5,0.25,PO/248417,47.95
